cid,request.time,timezone,phoneos,configmodule,startTs,startUTCtime,traceid
vsaq379064fc11eb945700163e0cf75c,2021-03-28T15:56:27.391Z,Asia/Tokyo,iOS 14.4,WiFiBTOnboarding_AirPurifier_Core200S_JP,420,1970/1/1 0:07,1616946986854
0MF6VHEFaWYyTJtYnXA8HUTW5xIpsza9,2021-03-28T15:56:56.320Z,America/Chicago,iOS 14.4,WiFiBTOnboarding_AirPurifier_Core200S_US,1613782857,2021/2/20 1:00,1616947011433
0MF03q5JpEcyW425WvKmXaZEboq2jfmN,2021-03-28T16:23:12.949Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1607401811,2020/12/8 4:30,1616948592771
0MLWx48rxvrCn0YI64G-tnGycrO7Ruvr,2021-03-28T18:41:54.462Z,America/Chicago,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1610006446,2021/1/7 8:00,1616956914096
0MKOQ9kgofKUVPxgjzIggTmfkhsX5j3X,2021-03-28T18:43:37.841Z,America/Chicago,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1610344810,2021/1/11 6:00,1616957017600
0MMF3EBI6ZCf7aQQgBGQgS30OQMwqfkm,2021-03-28T18:46:00.206Z,Europe/Berlin,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_EU,1614966348,2021/3/5 17:45,1616957159812
0MOdZ9MBfvw0yhoi_eFofhB01MQlZxBa,2021-03-28T19:22:39.968Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1615039259,2021/3/6 14:00,1616959359694
0MKYS5_Is2BdKZe8fHibX8DSKpZC8Rjh,2021-03-28T19:39:04.242Z,America/Chicago,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1613833228,2021/2/20 15:00,1616960343859
0Ls0ITO1ZQPJAsqGpMDJ_2YTuAOzZMpb,2021-03-28T20:56:42.002Z,Europe/Madrid,iOS 14.4.2,WiFi_Bulb_MulticolorBulb_US,1595707259,2020/7/25 20:00,1616965001614
vsaq5b76347511ebbee400163e0cf75c,2021-03-28T21:26:55.803Z,Asia/Tokyo,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_JP,1611521417,2021/1/24 20:50,1616966815133
0MKYaRvlMEqOM0mR6Hs-zrT1t2jwqXf5,2021-03-28T21:49:17.373Z,America/New_York,Android 10,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1610542837,2021/1/13 13:00,1616968156062
0MKZiYNUQzbD_LlRrL-EMFk2ZkqS4Ss_,2021-03-28T22:10:56.323Z,America/New_York,Android 11,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1611801914,2021/1/28 2:45,1616969454060
0M-Nctaw4bhjADGlSCmYFamo_INM_TNJ,2021-03-28T22:16:06.913Z,America/Chicago,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1611372658,2021/1/23 3:30,1616969766501
0ML8pQ2VdW9RkKOQYSHgXGC3Zm_fM2uO,2021-03-28T22:18:16.401Z,America/New_York,Android 10,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1615194035,2021/3/8 9:00,1616969895386
0M-LyyNyinh3Ssv8JZDYGM2eka60ks7S,2021-03-28T22:24:10.878Z,US/Eastern,Android 9,WiFi_Outlet_ESW10-USA,1611231660,2021/1/21 12:21,1616970250226
0MF0UjMlg7FnJbTz50KARy-JqcpPgKe2,2021-03-28T22:29:10.850Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1606510851,2020/11/27 21:00,1616970550686
0MJ7LRLHsl5mdYCPi476tlEwCPmeIfO-,2021-03-28T22:32:09.784Z,America/Vancouver,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,488,1970/1/1 0:08,1616970729583
0MLKurTMncuyfnMxwgwk3URQsWAlchnv,2021-03-28T22:53:15.959Z,America/New_York,iOS 14.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1613289602,2021/2/14 8:00,1616971995710
0MKTvIL72Or4dCaKbyegf-iZK8n4FOE3,2021-03-28T22:53:26.541Z,America/New_York,iOS 14.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1612522833,2021/2/5 11:00,1616972006166
0MF9h6CtqBUjnCYW66J3UBdJr2p8GQtK,2021-03-28T23:03:59.433Z,America/Chicago,iOS 14.5,WiFiBTOnboarding_AirPurifier_Core200S_US,1613916485,2021/2/21 14:08,1616972639297
0MKXRoEm_borJpXI-RPbnQ3aR_-7mbzi,2021-03-28T23:09:35.008Z,America/Chicago,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1614005733,2021/2/22 14:55,1616972974760
0MJRvI_mRN5FkMQMGJCiAtY22MAXsQeI,2021-03-28T23:22:00.613Z,Europe/London,iOS 14.4,WiFiBTOnboarding_AirPurifier_Core200S_EU,540,1970/1/1 0:09,1616973720371
0MLky6qmXXKhGvUmPn3tRHkFNlUjibtQ,2021-03-28T23:40:17.696Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1614468635,2021/2/27 23:30,1616974817208
0MLkun2cfyixRsDrJB8k7jxc2Om2pG7E,2021-03-28T23:40:38.005Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1614468623,2021/2/27 23:30,1616974832133
0MJ0qkwZtSODcZtrGT0iBAoj9iCLe3GE,2021-03-28T23:45:48.352Z,America/Detroit,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1610632836,2021/1/14 14:00,1616975148145
0MD42U0ihbZtQwK8euXe_eVyyOaozx1V,2021-03-28T23:59:27.002Z,America/Chicago,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1613605530,2021/2/17 23:45,1616975966725
0MKgxeiOSgXwtaYQKk2BM4wUyrHHIXMW,2021-03-29T00:20:03.954Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1608167727,2020/12/17 1:15,1616977203685
0MGfnimro9PT-obzZ9hEUifaIgCgwtSD,2021-03-29T00:31:24.633Z,America/New_York,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1613214005,2021/2/13 11:00,1616977884425
0MEuPEBftG4z7H6vKalXa-m2kGvx0ZkV,2021-03-29T00:37:04.585Z,America/Los_Angeles,Android 11,WiFiBTOnboarding_AirPurifier_Core200S_US,1611160205,2021/1/20 16:30,1616978224688
0MCvpkEtan60XBZo44CcKljlbuV3xsy2,2021-03-29T00:40:30.660Z,America/Los_Angeles,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1607049033,2020/12/4 2:30,1616978430317
0MGCQXxb9e5mE9040yCtfl5CMu4x_TLD,2021-03-29T00:43:53.013Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1614654042,2021/3/2 3:00,1616978632799
0MFyIeDVUxfY_dGzMlr0KPk5qw7XkIeE,2021-03-29T00:44:11.410Z,America/New_York,Android 11,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1611025253,2021/1/19 3:00,1616978650080
0MGCCB71tT1ih_8HNhNLK1b8ZFg46htk,2021-03-29T00:44:27.746Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1612760403,2021/2/8 5:00,1616978667669
0MKguRA5xO3hJ7wUjaC2nZfpyQFe2yWB,2021-03-29T00:45:10.867Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1613176222,2021/2/13 0:30,1616978710620
0MFQamJWHAOHT_KHLgXp3mVjpyRY-5bO,2021-03-29T00:54:26.136Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1611450009,2021/1/24 1:00,1616979265963
0MFQadc8TN59fMF5fOuu91JCoFz1heee,2021-03-29T00:54:44.886Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1610463689,2021/1/12 15:01,1616979284783
0MFSn7zJkzQBw9fOx3RBHPiBTqL1hHX9,2021-03-29T00:54:57.965Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1610427612,2021/1/12 5:00,1616979297762
0MKOkdJIl1aY3pD-QjC8wFY5ysD1D6v2,2021-03-29T01:03:51.054Z,America/Detroit,iOS 14.5,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1611194401,2021/1/21 2:00,1616979830868
0MM0U0OxOV7mGghGY0UbLesCl5CiI2zY,2021-03-29T01:05:07.715Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1612357241,2021/2/3 13:00,1616979907312
0MDYmcHbZ_LxQDfeOlXMvM-n-_rdqtym,2021-03-29T01:07:37.556Z,America/Denver,iOS13.7,WiFi_Outlet_ESW10-USA,1606710625,2020/11/30 4:30,1616980057265
0MLkg-7vDBrZC-UpKEpeWy1EgGvWFXPu,2021-03-29T01:08:12.860Z,America/New_York,Android 10,WiFi_Outlet_ESW10-USA,1614994211,2021/3/6 1:30,1616980092644
0MF6jGUmNXrjaLF0OTYwPE9N-c3M218n,2021-03-29T01:18:11.590Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1610083229,2021/1/8 5:20,1616980691305
0MOYuNDW_Y2RW_2YpqAxY8uDFsN97vgG,2021-03-29T01:18:43.999Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1615201219,2021/3/8 11:00,1616980723888
0MJa3fKBr0RALe4uf9dRWdoZPEe3l-kL,2021-03-29T01:37:24.896Z,America/Denver,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1609727456,2021/1/4 2:30,1616981844589
0MKXeYVxfNYz9X9RVus30EcyFTCwkvCk,2021-03-29T01:49:55.506Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1614525622,2021/2/28 15:20,1616982595213
0MOnbiiYnX6tuj2WpVycSWoF5uDv4A8o,2021-03-29T01:56:07.945Z,America/New_York,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1615122042,2021/3/7 13:00,1616982967617
0M-NOBNUyincGg2yekp01Pbfr3dwLGnt,2021-03-29T02:08:06.066Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1607310043,2020/12/7 3:00,1616983685771
0MJ0OLM83d2PNQex8qNDKeC623U37DZN,2021-03-29T02:11:28.075Z,America/Detroit,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1610845230,2021/1/17 1:00,1616983884605
0MGcEOnLpVsMBLJoPP9gMHgsFtU_sYis,2021-03-29T02:18:53.146Z,America/New_York,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1607169644,2020/12/5 12:00,1616984332861
0MJZmtg7ZBH9GlMSzxkedflaBkiG8HOv,2021-03-29T02:20:22.021Z,America/Denver,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1608091229,2020/12/16 4:00,1616984421627
0MEuOqBx6fYAtw7bmXhDlqdPSkN2WEwK,2021-03-29T02:24:41.955Z,America/New_York,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1606530654,2020/11/28 2:30,1616984681705
0MIOAVzETy3zNpzKxcFI_uIoOlA6wlTN,2021-03-29T02:24:57.321Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,480,1970/1/1 0:08,1616984697050
0MLXaBNZlBRRBMzSWaEmY2RwppfpXjVD,2021-03-29T02:26:46.637Z,US/Eastern,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1609988434,2021/1/7 3:00,1616984806326
0MGBHonvY0elon7JhHac3rciHwfn59to,2021-03-29T02:29:55.636Z,America/Chicago,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1613433631,2021/2/16 0:00,1616984995350
0MGQb2jwFrva1y7rAlywOs726rT_SVeC,2021-03-29T02:35:34.925Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1609491630,2021/1/1 9:00,1616985334684
0MIOLhQs4MSKj7kVhhZQxaUwrV69_P1I,2021-03-29T02:36:10.288Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1140,1970/1/1 0:19,1616985370039
0MGbKzrmIgWbD11LCv57StG79yNInZUJ,2021-03-29T02:36:24.353Z,US/Eastern,Android 9,WiFi_Outlet_ESW10-USA,1607484629,2020/12/9 3:30,1616985377504
0MG2bSDrai2hq7OBl4vZmV6REUTKfjaR,2021-03-29T02:47:42.260Z,America/Boise,iOS 14.4,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1609700457,2021/1/3 19:00,1616986061863
0MFSrVekON-KLlomLWSNw0A3g5g8XKdZ,2021-03-29T02:51:09.595Z,America/Detroit,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1609210834,2020/12/29 3:00,1616986269446
0MK50gl6gC9beGT4skkEZiS1W0WJTjMF,2021-03-29T02:57:50.673Z,America/New_York,iOS 14.4,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,427,1970/1/1 0:07,1616986670451
0MGXZON-Uj_hpOQpYENMAx-E_8uNHx48,2021-03-29T02:58:53.913Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1608181209,2020/12/17 5:00,1616986733594
0MGXq10bBPBCKhw88Ev2VvnZGZAfMFFh,2021-03-29T03:05:16.380Z,America/Chicago,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1320,1970/1/1 0:22,1616987115928
0ML_CPwy_FsAjMzybFkFsZbZV7T7S6ZC,2021-03-29T03:08:00.238Z,America/Denver,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1615041621,2021/3/6 14:40,1616987279744
0MLGJh1zqUw3t_3DF6Dsmhls6tcRxb2E,2021-03-29T03:13:49.023Z,America/New_York,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1611063058,2021/1/19 13:30,1616987628626
0MG2Yfp_KO7ugG39tNxCxSDOVBTx7UQ8,2021-03-29T03:17:15.298Z,America/Cancun,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1614567556,2021/3/1 2:59,1616987835099
0MKAMYXimiNOpouCKk3Q9AsWbhPBzRjT,2021-03-29T03:18:14.809Z,America/Chicago,Android 10,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1610827213,2021/1/16 20:00,1616987896755
0MGcDxExLSeQMbcYudiJNz0DwxQK00Xw,2021-03-29T03:18:39.732Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1606536044,2020/11/28 4:00,1616987919449
0MOYl8vs9HXgfNuK6qdhGPVeNRf7lKgQ,2021-03-29T03:26:43.601Z,America/New_York,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1342,1970/1/1 0:22,1616988403272
0MGS8u8fCSBAO7UvykY-lug_VTeQdPPy,2021-03-29T03:44:00.057Z,US/Eastern,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1608004854,2020/12/15 4:00,1616989439837
0MKTJ2gESmr8_2Y-f-AN3EP4HX0ENCG0,2021-03-29T03:47:40.127Z,America/Denver,Android 10,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1612503026,2021/2/5 5:30,1616989655653
0MISbC0d4pI68oV80vmZ48TW_IOEiqP-,2021-03-29T03:50:36.646Z,Asia/Tokyo,Android 10,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1607266827,2020/12/6 15:00,1616989835676
0MGNERyrMYoscZn8eB3eBT-XM61QxUug,2021-03-29T03:51:36.826Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1611027032,2021/1/19 3:30,1616989896703
0MFxP9YSsK6_6zo6FZF9DxzxwQiitxXQ,2021-03-29T04:32:59.367Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1608030035,2020/12/15 11:00,1616992378957
0MG1vbJ4uLWh4iUYP54POWxMQsQX6HJw,2021-03-29T04:39:48.954Z,America/Chicago,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1608267647,2020/12/18 5:00,1616992788649
0MLH8iY6EbYvLtjMX0beo0TUbwFIqTFc,2021-03-29T04:42:35.816Z,America/Chicago,iOS 14.0,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1611581434,2021/1/25 13:30,1616992955037
0MGQfe7EvhkEweNPriL5RYLNB08hJcGK,2021-03-29T04:47:34.464Z,America/New_York,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1610762403,2021/1/16 2:00,1616993254261
0M5ILaxo1J3bW77lRPQm_pD_qNIW6pOi,2021-03-29T04:48:27.256Z,America/Phoenix,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1601439322,2020/9/30 4:15,1616993306961
0M-QaL4yQqSo0R_eKl1X-AIIeqBndvOU,2021-03-29T04:53:43.827Z,America/New_York,iOS 14.4.2,WiFi_Outlet_ESW10-USA,1606865419,2020/12/1 23:30,1616993623618
0MGRw3vdMS2vJQkYRLTUgwdSmWJQ5YlZ,2021-03-29T05:00:34.567Z,America/Chicago,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1608526813,2020/12/21 5:00,1616994034270
0MGBDmFyxImpEtS3pJnSeI9lAUjwvOVz,2021-03-29T05:03:01.895Z,America/Los_Angeles,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1614664800,2021/3/2 6:00,1616994181626
0MJADv8v0AR3-fvQhp3-om6fdXj_Dm6E,2021-03-29T05:38:23.985Z,America/Toronto,Android 10,WiFiBTOnboarding_AirPurifier_Core200S_US,1614189646,2021/2/24 18:00,1616996303976
0MD42U0gyEl8IUch2wsknNfIOjxZiFaP,2021-03-29T05:41:41.570Z,America/Los_Angeles,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1605805236,2020/11/19 17:00,1616996501239
0MD0VFYmRt5-bM7Pk4-fgy0ly6xkvlk1,2021-03-29T05:47:03.522Z,America/Denver,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1606354208,2020/11/26 1:30,1616996823113
0MGDJvQ4n1Xa1D5H7pRpkF-Xdy6cS5E9,2021-03-29T06:03:17.721Z,America/Los_Angeles,iOS 14.5,WiFiBTOnboarding_AirPurifier_Core200S_US,1614153659,2021/2/24 8:00,1616997797419
vsaqe28e36e411eba32100163e0cf75c,2021-03-29T06:07:37.004Z,Europe/Berlin,Android 10,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_EU,1614891636,2021/3/4 21:00,1616998056766
0MLQcPcEXAY-BgGs-EwsYQiWExgdvFEV,2021-03-29T06:09:56.080Z,America/Chicago,Android 11,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1611749712,2021/1/27 12:15,1616998195547
0MFyX_xCUDnELrmCM5S1D-cKTKjOuq0A,2021-03-29T06:29:30.236Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1610726446,2021/1/15 16:00,1616999369899
0MLCGtf9apQLhgx6NbGL2DxNgNgQCjsk,2021-03-29T06:37:07.403Z,America/Los_Angeles,iOS 14.4,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1610953243,2021/1/18 7:00,1616999827012
0MEuydpNQJ7mxofwMvVDowS0tlYlA7b8,2021-03-29T07:05:23.058Z,America/Los_Angeles,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1608647451,2020/12/22 14:30,1617001522741
0M-R2g0PbV4GRBUtcY9OUsqpQLxSe7B1,2021-03-29T07:05:25.861Z,Asia/Shanghai,Android 8.0.0,online,1607229019,2020/12/6 4:30,1617001523610
0MMJB_b4JLC79rvncA4JR4vXYIdHlXd7,2021-03-29T07:29:45.436Z,Europe/London,Android 11,WiFiBTOnboarding_AirPurifier_Core200S_EU,1614931234,2021/3/5 8:00,1617002986386
0Ls0r_v9JAGCUjpOPL9baCUJ90HNo6vp,2021-03-29T07:47:26.198Z,Europe/Rome,iOS 13.4.1,WiFi_Bulb_MulticolorBulb_US,1610696862,2021/1/15 7:47,1617004045811
0MJRqrdUOynOOKe9GXR7uGenrvGF22Vv,2021-03-29T09:01:20.455Z,Europe/London,Android 11,WiFiBTOnboarding_AirPurifier_Core200S_EU,1615111203,2021/3/7 10:00,1617008480134
vsaq3a02647b11eb8b4a00163e0cf75c,2021-03-29T09:03:26.463Z,Asia/Tokyo,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_JP,1614934827,2021/3/5 9:00,1617008605884
0MF1i8gtzmBzilXf37CZunW8JNQoJ5xb,2021-03-29T09:03:28.754Z,America/New_York,Android 11,WiFiBTOnboarding_AirPurifier_Core200S_US,1614074454,2021/2/23 10:00,1617008607502
0MGS0uJ50BtjNWzVRLJguJrx-kUu9BgG,2021-03-29T10:12:21.700Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1612002632,2021/1/30 10:30,1617012741482
0M-Lt3S1rqm3kJIl3e7qLi1kK6A82aK3,2021-03-29T11:15:29.180Z,America/New_York,iOS 14.2,WiFi_Outlet_ESW10-USA,1604804436,2020/11/8 3:00,1617016528948
0M-OCoxvTyx6UVingcDsZtbtH5V6yctV,2021-03-29T11:16:06.450Z,America/New_York,iOS 14.2,WiFi_Outlet_ESW10-USA,1599685226,2020/9/9 21:00,1617016566168
0MLVSc8IbpTD9KcWOLjhLyhLyEuk2DTe,2021-03-29T12:14:48.905Z,America/Los_Angeles,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1320,1970/1/1 0:22,1617020088567
0MF4PwJVllxXx7bOsD4g-DOxlv9LrAR2,2021-03-29T12:16:24.528Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1614002443,2021/2/22 14:00,1617020184320
vsaq8a3e5d4f11ebaac300163e0cf75c,2021-03-29T13:09:59.624Z,Asia/Tokyo,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_JP,1615204844,2021/3/8 12:00,1617023399004
0MF9XGpOGJTwE14oRObSiJjlxWItJw6o,2021-03-29T13:31:00.348Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1612271759,2021/2/2 13:15,1617024660221
0MLaHYsqs-Y7Uo9zlUO450OHNmu1hX4C,2021-03-29T13:35:55.361Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1613343640,2021/2/14 23:00,1617024955238
0MM6Il8j6D0tR8YQM8qwicpAYYG1nywq,2021-03-29T13:38:47.714Z,America/Los_Angeles,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1614088843,2021/2/23 14:00,1617025127386
0MGGo4gL758RS1XTfayjfr3G5RnoXNKJ,2021-03-29T13:38:52.968Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1612098050,2021/1/31 13:00,1617025132810
0MCzjCkqPQUBdBm8G4S8Mhj4iaon3j3_,2021-03-29T13:59:56.293Z,America/Detroit,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1606766400,2020/11/30 20:00,1617026396029
0MG81pczO7FVTx8Krp8OZysGFtPsn-zY,2021-03-29T14:01:06.553Z,America/New_York,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1614951002,2021/3/5 13:30,1617026466206
vsaq9ec841d511eb8f9d00163e0cf75c,2021-03-29T14:06:44.756Z,Asia/Tokyo,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_JP,1612040426,2021/1/30 21:00,1617026804301
0MF1etjfsYdBMV52hjkahZ9dFNGnHQEx,2021-03-29T14:20:35.241Z,America/New_York,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1610744409,2021/1/15 21:00,1617027635015
0MLC9HPeCqcnw4h57n82w1Ogf007cAwq,2021-03-29T14:37:26.274Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1613489447,2021/2/16 15:30,1617028645853
0MDXNLcfk4CHBVg1s7-8Ghv-quV08vTh,2021-03-29T14:43:37.524Z,America/Chicago,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1611586801,2021/1/25 15:00,1617029017215
0MKEIds-4vZSXi49FDFUUPRkcy4JalBV,2021-03-29T14:44:33.637Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1611230417,2021/1/21 12:00,1617029073347
0MOVDX_KcWHJtfaq4Jl8yx6NeQcWN-ZJ,2021-03-29T15:00:05.496Z,America/Los_Angeles,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,420,1970/1/1 0:07,1617030005026
0MLb029ArJbombIvlC_gqX2iSUQLtdJ_,2021-03-29T15:24:16.627Z,America/Los_Angeles,Android 11,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_US,1611331239,2021/1/22 16:00,1617031455610
vsaqd07036e211eb89a700163e0cf75c,2021-03-29T15:35:13.380Z,Europe/Vienna,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic300S_EU,1614961836,2021/3/5 16:30,1617032112832
0MG1z-sBthcQp3y8wLw7MIsejwfkV3R5,2021-03-29T16:51:09.135Z,America/Chicago,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1614229231,2021/2/25 5:00,1617036668727
0MGXwAjYM-nGOuicQIv1f3yznoTatXcQ,2021-03-29T17:08:25.684Z,America/Los_Angeles,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,1614870033,2021/3/4 15:00,1617037705443
0MFAMKJNNCyhn_OyZuGNRW_yOpcMzZ6U,2021-03-29T17:08:43.323Z,America/Los_Angeles,iOS 14.4.2,WiFiBTOnboarding_AirPurifier_Core200S_US,1614954601,2021/3/5 14:30,1617037723043
0MKUKbVM10YMlDXHFCIlLzDWDOOEyi-z,2021-03-29T17:12:11.377Z,America/New_York,iOS 14.4.2,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,390,1970/1/1 0:06,1617037931061
0MOUrEVekUEaXdW7sA5K7phaVyuMbm9I,2021-03-29T17:29:16.534Z,America/Chicago,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1615041016,2021/3/6 14:30,1617038956332
0ML8yjQWNyekJsciNNSNwhXii4x0tzsn,2021-03-29T17:30:20.609Z,America/New_York,iOS 14.4.1,WiFiBTOnboardingNotify_AirHumidifier_Classic200S_US,390,1970/1/1 0:06,1617039019789
0MDYqn9izqceGT0IQZRl20ipPRtXtUqN,2021-03-29T19:06:44.348Z,America/Chicago,iOS 14.4.1,WiFi_Outlet_ESW10-USA,1607119219,2020/12/4 22:00,1617044804045
0MOfB-16ZtBCtdKdCJfbKRljM9MslMwy,2021-03-29T19:32:01.319Z,America/Chicago,iOS 14.4.1,WiFiBTOnboarding_AirPurifier_Core200S_US,1614774612,2021/3/3 12:30,1617046321154
